,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
129,2021-02-08T08:00:00.000000000Z,18080,14147.8,14168.4,14062.8,14072.0,14146.0,14167.8,14062.2,14071.2,14149.5,14169.3,14063.2,14072.9
130,2021-02-08T09:00:00.000000000Z,8295,14072.2,14102.0,14054.2,14098.0,14071.8,14101.2,14053.4,14097.2,14072.7,14102.9,14055.0,14098.9
131,2021-02-08T10:00:00.000000000Z,5261,14097.8,14102.6,14067.2,14078.0,14097.3,14102.1,14066.4,14077.2,14098.2,14103.1,14067.7,14078.9
132,2021-02-08T11:00:00.000000000Z,4314,14077.8,14109.0,14073.2,14102.0,14077.3,14108.3,14072.4,14101.2,14078.2,14110.1,14073.7,14102.9
133,2021-02-08T12:00:00.000000000Z,3907,14102.2,14123.0,14088.2,14120.0,14101.8,14122.5,14087.4,14119.2,14102.7,14124.1,14088.7,14120.9
134,2021-02-08T13:00:00.000000000Z,4930,14120.2,14134.6,14112.8,14125.6,14119.8,14134.1,14112.2,14125.1,14120.7,14135.1,14113.2,14126.0
135,2021-02-08T14:00:00.000000000Z,6929,14125.8,14133.2,14112.6,14126.0,14124.9,14132.8,14111.9,14125.2,14126.6,14133.9,14113.0,14126.9
136,2021-02-08T15:00:00.000000000Z,8842,14125.8,14129.0,14080.8,14106.6,14125.3,14128.3,14080.2,14106.1,14126.2,14129.9,14081.2,14107.0
137,2021-02-08T16:00:00.000000000Z,8730,14106.8,14109.6,14039.6,14053.8,14105.9,14109.1,14038.5,14052.5,14107.6,14110.1,14040.4,14055.0
138,2021-02-08T17:00:00.000000000Z,2595,14054.2,14074.6,14054.2,14059.6,14053.4,14073.7,14053.0,14058.7,14055.1,14075.5,14055.1,14060.4
139,2021-02-08T18:00:00.000000000Z,2234,14059.8,14066.6,14045.8,14054.6,14058.5,14065.7,14044.3,14053.7,14061.0,14067.5,14046.6,14055.4
140,2021-02-08T19:00:00.000000000Z,1812,14054.2,14064.2,14053.8,14064.0,14053.0,14063.4,14052.5,14062.8,14055.5,14065.3,14054.6,14065.3
141,2021-02-08T20:00:00.000000000Z,2042,14063.8,14080.2,14060.6,14073.2,14062.9,14079.4,14059.5,14071.0,14064.6,14081.3,14061.4,14075.5
142,2021-02-09T00:00:00.000000000Z,1405,14070.0,14086.2,14041.0,14073.2,14066.0,14084.7,14038.5,14071.7,14074.0,14088.1,14042.6,14074.7
143,2021-02-09T01:00:00.000000000Z,1282,14073.2,14075.0,14048.5,14066.7,14072.2,14073.3,14046.7,14064.7,14074.2,14077.3,14050.0,14068.7
144,2021-02-09T02:00:00.000000000Z,515,14067.2,14070.0,14054.8,14058.3,14065.7,14069.1,14052.3,14056.3,14068.7,14071.8,14056.7,14060.3
145,2021-02-09T03:00:00.000000000Z,587,14058.3,14067.0,14045.8,14055.0,14056.8,14066.0,14043.3,14053.0,14059.8,14068.4,14046.8,14057.0
146,2021-02-09T04:00:00.000000000Z,397,14054.8,14058.0,14049.5,14052.0,14052.3,14056.0,14047.0,14051.0,14057.3,14060.0,14050.8,14053.0
147,2021-02-09T05:00:00.000000000Z,830,14051.8,14073.7,14050.5,14067.3,14050.9,14072.0,14048.0,14065.3,14052.6,14075.7,14052.0,14069.3
148,2021-02-09T06:00:00.000000000Z,903,14067.3,14071.5,14041.5,14047.3,14064.8,14069.0,14039.0,14045.3,14069.8,14074.0,14044.0,14049.3
149,2021-02-09T07:00:00.000000000Z,2402,14046.5,14066.2,14033.2,14062.8,14044.5,14065.4,14031.8,14061.5,14048.5,14067.5,14034.1,14064.0
150,2021-02-09T08:00:00.000000000Z,13706,14062.8,14066.6,14020.2,14028.6,14061.0,14065.7,14019.4,14028.1,14064.5,14067.5,14020.7,14029.0
151,2021-02-09T09:00:00.000000000Z,10168,14028.2,14032.0,13957.2,13972.2,14027.4,14031.3,13956.4,13971.4,14029.1,14032.9,13957.7,13973.1
152,2021-02-09T10:00:00.000000000Z,5790,13972.2,13999.2,13964.0,13981.0,13971.8,13998.8,13963.2,13980.2,13972.7,13999.9,13964.7,13981.9
153,2021-02-09T11:00:00.000000000Z,5774,13980.8,14006.6,13961.2,14004.6,13980.3,14006.1,13960.4,14004.1,13981.2,14007.1,13961.7,14005.0
154,2021-02-09T12:00:00.000000000Z,3827,14004.8,14005.0,13991.0,13997.0,14003.9,14004.3,13990.2,13996.2,14005.6,14005.9,13991.7,13997.9
155,2021-02-09T13:00:00.000000000Z,4292,13996.8,14030.0,13987.2,14018.8,13996.3,14029.6,13986.4,14017.9,13997.2,14030.6,13987.7,14019.6
156,2021-02-09T14:00:00.000000000Z,9263,14018.8,14025.6,13991.6,14002.0,14018.3,14024.8,13990.7,14001.6,14019.2,14026.4,13992.2,14002.5
157,2021-02-09T15:00:00.000000000Z,11596,14002.2,14021.6,13982.0,14020.0,14001.4,14020.8,13981.4,14019.6,14003.1,14022.4,13982.5,14020.5
158,2021-02-09T16:00:00.000000000Z,8295,14019.8,14021.0,13987.8,14011.6,14018.9,14020.6,13986.9,14010.3,14020.6,14021.8,13988.2,14012.8
159,2021-02-09T17:00:00.000000000Z,2785,14011.8,14034.4,14009.2,14027.2,14010.9,14033.6,14008.0,14026.4,14012.6,14035.3,14010.1,14028.1
160,2021-02-09T18:00:00.000000000Z,2388,14027.2,14030.0,14018.0,14025.2,14026.0,14029.2,14016.8,14024.4,14028.5,14031.0,14018.9,14026.1
161,2021-02-09T19:00:00.000000000Z,1160,14025.2,14038.6,14025.2,14036.0,14024.0,14037.3,14024.0,14035.2,14026.5,14040.0,14026.1,14036.9
