,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
140,2007-01-31T22:00:00.000000000Z,7154,1792.2,1807.0,1784.4,1793.2,1792.2,1807.0,1784.4,1793.2,1792.2,1807.0,1784.4,1793.2
141,2007-02-01T22:00:00.000000000Z,5807,1792.9,1800.6,1787.9,1797.6,1792.9,1800.6,1787.9,1797.6,1792.9,1800.6,1787.9,1797.6
142,2007-02-04T22:00:00.000000000Z,5133,1797.9,1805.5,1789.3,1796.1,1797.9,1805.5,1789.3,1796.1,1797.9,1805.5,1789.3,1796.1
143,2007-02-05T22:00:00.000000000Z,7230,1796.3,1802.5,1776.1,1801.8,1796.3,1802.5,1776.1,1801.8,1796.3,1802.5,1776.1,1801.8
144,2007-02-06T22:00:00.000000000Z,6885,1801.6,1817.2,1795.5,1814.2,1801.6,1817.2,1795.5,1814.2,1801.6,1817.2,1795.5,1814.2
145,2007-02-07T22:00:00.000000000Z,5828,1814.0,1815.0,1800.5,1812.2,1814.0,1815.0,1800.5,1812.2,1814.0,1815.0,1800.5,1812.2
146,2007-02-08T22:00:00.000000000Z,7511,1812.5,1819.9,1779.3,1784.3,1812.5,1819.9,1779.3,1784.3,1812.5,1819.9,1779.3,1784.3
147,2007-02-11T22:00:00.000000000Z,5975,1785.3,1787.4,1774.3,1778.3,1785.3,1787.4,1774.3,1778.3,1785.3,1787.4,1774.3,1778.3
148,2007-02-12T22:00:00.000000000Z,5618,1778.6,1791.2,1778.1,1790.0,1778.6,1791.2,1778.1,1790.0,1778.6,1791.2,1778.1,1790.0
149,2007-02-13T22:00:00.000000000Z,6166,1789.8,1819.3,1788.6,1815.4,1789.8,1819.3,1788.6,1815.4,1789.8,1819.3,1788.6,1815.4
150,2007-02-14T22:00:00.000000000Z,5446,1815.6,1825.3,1811.6,1821.6,1815.6,1825.3,1811.6,1821.6,1815.6,1825.3,1811.6,1821.6
151,2007-02-15T22:00:00.000000000Z,4296,1821.8,1824.3,1813.5,1820.8,1821.8,1824.3,1813.5,1820.8,1821.8,1824.3,1813.5,1820.8
152,2007-02-18T22:00:00.000000000Z,314,1821.1,1826.2,1819.6,1823.3,1821.1,1826.2,1819.6,1823.3,1821.1,1826.2,1819.6,1823.3
153,2007-02-19T22:00:00.000000000Z,6193,1823.1,1836.5,1808.5,1834.3,1823.1,1836.5,1808.5,1834.3,1823.1,1836.5,1808.5,1834.3
154,2007-02-20T22:00:00.000000000Z,6136,1834.0,1841.5,1823.4,1840.2,1834.0,1841.5,1823.4,1840.2,1834.0,1841.5,1823.4,1840.2
155,2007-02-21T22:00:00.000000000Z,6452,1840.0,1852.1,1832.4,1848.7,1840.0,1852.1,1832.4,1848.7,1840.0,1852.1,1832.4,1848.7
156,2007-02-22T22:00:00.000000000Z,6007,1848.5,1850.3,1832.4,1841.0,1848.5,1850.3,1832.4,1841.0,1848.5,1850.3,1832.4,1841.0
157,2007-02-25T22:00:00.000000000Z,6705,1841.5,1851.3,1819.9,1833.4,1841.5,1851.3,1819.9,1833.4,1841.5,1851.3,1819.9,1833.4
158,2007-02-26T22:00:00.000000000Z,13925,1833.5,1834.2,1740.6,1743.1,1833.5,1834.2,1740.6,1743.1,1833.5,1834.2,1740.6,1743.1
159,2007-02-27T22:00:00.000000000Z,12329,1743.4,1779.5,1740.1,1761.1,1743.4,1779.5,1740.1,1761.1,1743.4,1779.5,1740.1,1761.1
160,2007-02-28T22:00:00.000000000Z,14300,1760.8,1772.7,1717.3,1751.6,1760.8,1772.7,1717.3,1751.6,1760.8,1772.7,1717.3,1751.6
161,2007-03-01T22:00:00.000000000Z,11452,1751.8,1759.9,1721.3,1723.3,1751.8,1759.9,1721.3,1723.3,1751.8,1759.9,1721.3,1723.3
